title;rating;country;genre
Family Plot;7;United States of America;Crime films
Family Plot;7;United States of America;Mystery films
Family Plot;7;United States of America;Thriller films
Saturday Night Fever;7.5;United States of America;Drama films
Saturday Night Fever;7.5;United States of America;Musical films
Saturday Night Fever;7.5;United States of America;Drama films
Saturday Night Fever;7.5;United States of America;Musical films
Saturday Night Fever;7.5;United States of America;Drama films
Saturday Night Fever;7.5;United States of America;Musical films
The Godfather;9.4;United States of America;Drama films
The Godfather;9.4;Italia;Drama films
The Godfather;9.4;Repubblica Italiana;Drama films
The Godfather;9.4;United States of America;Crime films
The Godfather;9.4;Italia;Crime films
The Godfather;9.4;Repubblica Italiana;Crime films
The Godfather;9.4;United States of America;Gangster films
The Godfather;9.4;Italia;Gangster films
The Godfather;9.4;Repubblica Italiana;Gangster films
The Godfather;9.4;United States of America;Drama films
The Godfather;9.4;Italia;Drama films
The Godfather;9.4;Repubblica Italiana;Drama films
The Godfather;9.4;United States of America;Crime films
The Godfather;9.4;Italia;Crime films
The Godfather;9.4;Repubblica Italiana;Crime films
The Godfather;9.4;United States of America;Gangster films
The Godfather;9.4;Italia;Gangster films
The Godfather;9.4;Repubblica Italiana;Gangster films
The Godfather;9.4;United States of America;Drama films
The Godfather;9.4;Italia;Drama films
The Godfather;9.4;Repubblica Italiana;Drama films
The Godfather;9.4;United States of America;Crime films
The Godfather;9.4;Italia;Crime films
The Godfather;9.4;Repubblica Italiana;Crime films
The Godfather;9.4;United States of America;Gangster films
The Godfather;9.4;Italia;Gangster films
The Godfather;9.4;Repubblica Italiana;Gangster films
The Godfather;9.4;United States of America;Drama films
The Godfather;9.4;Italia;Drama films
The Godfather;9.4;Repubblica Italiana;Drama films
The Godfather;9.4;United States of America;Crime films
The Godfather;9.4;Italia;Crime films
The Godfather;9.4;Repubblica Italiana;Crime films
The Godfather;9.4;United States of America;Gangster films
The Godfather;9.4;Italia;Gangster films
The Godfather;9.4;Repubblica Italiana;Gangster films
Il Casanova di Federico Fellini;5.1;Repubblica Italiana;Romance films
Il Casanova di Federico Fellini;5.1;Italia;Drama films
Il Casanova di Federico Fellini;5.1;Repubblica Italiana;Drama films
Il Casanova di Federico Fellini;5.1;Italia;Comedy films
Il Casanova di Federico Fellini;5.1;Repubblica Italiana;Comedy films
Il Casanova di Federico Fellini;5.1;Italia;Biographical films
Il Casanova di Federico Fellini;5.1;Repubblica Italiana;Biographical films
Il Casanova di Federico Fellini;5.1;Italia;Romance films
Il Casanova di Federico Fellini;5.1;Repubblica Italiana;Romance films
Il Casanova di Federico Fellini;5.1;Italia;Drama films
Il Casanova di Federico Fellini;5.1;Repubblica Italiana;Drama films
Il Casanova di Federico Fellini;5.1;Italia;Comedy films
Il Casanova di Federico Fellini;5.1;Repubblica Italiana;Comedy films
Il Casanova di Federico Fellini;5.1;Italia;Biographical films
Il Casanova di Federico Fellini;5.1;Repubblica Italiana;Biographical films
Il Casanova di Federico Fellini;5.1;Italia;Romance films
Il Casanova di Federico Fellini;5.1;Repubblica Italiana;Romance films
Il Casanova di Federico Fellini;5.1;Italia;Drama films
Il Casanova di Federico Fellini;5.1;Repubblica Italiana;Drama films
Il Casanova di Federico Fellini;5.1;Italia;Comedy films
Il Casanova di Federico Fellini;5.1;Repubblica Italiana;Comedy films
Il Casanova di Federico Fellini;5.1;Italia;Biographical films
Il Casanova di Federico Fellini;5.1;Repubblica Italiana;Biographical films
Il Casanova di Federico Fellini;5.1;Italia;Romance films
Il Casanova di Federico Fellini;5.1;Repubblica Italiana;Romance films
Il Casanova di Federico Fellini;5.1;Italia;Drama films
Il Casanova di Federico Fellini;5.1;Repubblica Italiana;Drama films
Il Casanova di Federico Fellini;5.1;Italia;Comedy films
Il Casanova di Federico Fellini;5.1;Repubblica Italiana;Comedy films
Il Casanova di Federico Fellini;5.1;Italia;Biographical films
Il Casanova di Federico Fellini;5.1;Repubblica Italiana;Biographical films
Il Casanova di Federico Fellini;5.1;Italia;Romance films
Il Casanova di Federico Fellini;5.1;Repubblica Italiana;Romance films
Il Casanova di Federico Fellini;5.1;Italia;Drama films
Il Casanova di Federico Fellini;5.1;Repubblica Italiana;Drama films
Il Casanova di Federico Fellini;5.1;Italia;Comedy films
Il Casanova di Federico Fellini;5.1;Repubblica Italiana;Comedy films
Il Casanova di Federico Fellini;5.1;Italia;Biographical films
Il Casanova di Federico Fellini;5.1;Repubblica Italiana;Biographical films
Il Casanova di Federico Fellini;5.1;Italia;Romance films
Il Casanova di Federico Fellini;5.1;Repubblica Italiana;Romance films
Il Casanova di Federico Fellini;5.1;Italia;Drama films
Il Casanova di Federico Fellini;5.1;Repubblica Italiana;Drama films
Il Casanova di Federico Fellini;5.1;Italia;Comedy films
Il Casanova di Federico Fellini;5.1;Repubblica Italiana;Comedy films
Il Casanova di Federico Fellini;5.1;Italia;Biographical films
Il Casanova di Federico Fellini;5.1;Repubblica Italiana;Biographical films
Il Casanova di Federico Fellini;5.1;Italia;Romance films
Il Casanova di Federico Fellini;5.1;Repubblica Italiana;Romance films
Il Casanova di Federico Fellini;5.1;Italia;Drama films
I clowns;6.9;Repubblica Italiana;Documentary films
I clowns;6.9;République française;Documentary films
I clowns;6.9;Bundesrepublik Deutschland;Documentary films
I clowns;6.9;Deutschland;Documentary films
I clowns;6.9;Italia;Fantasy films
I clowns;6.9;Repubblica Italiana;Fantasy films
I clowns;6.9;République française;Fantasy films
I clowns;6.9;Bundesrepublik Deutschland;Fantasy films
I clowns;6.9;Deutschland;Fantasy films
I clowns;6.9;Italia;Comedy films
I clowns;6.9;Repubblica Italiana;Comedy films
I clowns;6.9;République française;Comedy films
I clowns;6.9;Bundesrepublik Deutschland;Comedy films
I clowns;6.9;Deutschland;Comedy films
Roma;6.6;Italia;Drama films
Roma;6.6;Repubblica Italiana;Drama films
Roma;6.6;République française;Drama films
Roma;6.6;Italia;Comedy films
Roma;6.6;Repubblica Italiana;Comedy films
Roma;6.6;République française;Comedy films
Roma;6.6;Italia;Drama films
Roma;6.6;Repubblica Italiana;Drama films
Roma;6.6;République française;Drama films
Roma;6.6;Italia;Comedy films
Roma;6.6;Repubblica Italiana;Comedy films
Roma;6.6;République française;Comedy films
Amarcord;8.2;Italia;Drama films
Amarcord;8.2;Repubblica Italiana;Drama films
Amarcord;8.2;République française;Drama films
Amarcord;8.2;Italia;Comedy films
Amarcord;8.2;Repubblica Italiana;Comedy films
Amarcord;8.2;République française;Comedy films
Amarcord;8.2;Italia;Drama films
Amarcord;8.2;Repubblica Italiana;Drama films
Amarcord;8.2;République française;Drama films
Amarcord;8.2;Italia;Comedy films
Amarcord;8.2;Repubblica Italiana;Comedy films
Amarcord;8.2;République française;Comedy films
Il Casanova di Federico Fellini;5.1;Italia;Drama films
Il Casanova di Federico Fellini;5.1;Repubblica Italiana;Drama films
Il Casanova di Federico Fellini;5.1;Italia;Comedy films
Il Casanova di Federico Fellini;5.1;Repubblica Italiana;Comedy films
Il Casanova di Federico Fellini;5.1;Italia;Biographical films
Il Casanova di Federico Fellini;5.1;Repubblica Italiana;Biographical films
Il Casanova di Federico Fellini;5.1;Italia;Romance films
Il Casanova di Federico Fellini;5.1;Repubblica Italiana;Romance films
Il Casanova di Federico Fellini;5.1;Italia;Drama films
Il Casanova di Federico Fellini;5.1;Repubblica Italiana;Drama films
Il Casanova di Federico Fellini;5.1;Italia;Comedy films
Il Casanova di Federico Fellini;5.1;Repubblica Italiana;Comedy films
Il Casanova di Federico Fellini;5.1;Italia;Biographical films
Frantic;6.4;United States of America;Action films
Frantic;6.4;République française;Action films
Frantic;6.4;United States of America;Crime films
Frantic;6.4;République française;Crime films
Frantic;6.4;United States of America;Mystery films
Frantic;6.4;République française;Mystery films
Frantic;6.4;United States of America;Thriller films
Frantic;6.4;République française;Thriller films
Frantic;6.4;United States of America;Action films
Frantic;6.4;République française;Action films
Frantic;6.4;United States of America;Crime films
Frantic;6.4;République française;Crime films
Frantic;6.4;United States of America;Mystery films
Frantic;6.4;République française;Mystery films
Frantic;6.4;United States of America;Thriller films
Frantic;6.4;République française;Thriller films
Tale of the Mummy;4.2;United States of America;Horror films
Tale of the Mummy;4.2;United Kingdom of Great Britain and Northern Ireland;Horror films
The Last Supper;6;United States of America;Comedy-drama films
The Last Supper;6;United States of America;Crime films
The Last Supper;6;United States of America;Comedy-drama films
The Last Supper;6;United States of America;Crime films
King Kong Lives;2.2;United States of America;Action films
King Kong Lives;2.2;United States of America;Horror films
King Kong Lives;2.2;United States of America;Action films
King Kong Lives;2.2;United States of America;Horror films
Puppet Master II;4.6;United States of America;Horror films
Puppet Master II;4.6;United States of America;Horror films
La Bande des quatre;7.2;République française;Drama films
La Bande des quatre;7.2;République française;Drama films
Le Pont du Nord;7.7;République française;Drama films
Paris nous appartient;6.6;République française;Drama films
Le Testament d'Orphée;7.3;République française;Drama films
Le Testament d'Orphée;7.3;République française;Fantasy films
Secret défense;7.1;République française;Drama films
Terminal Velocity;4;United States of America;Action films
Terminal Velocity;4;United States of America;Action films
東京物語;9.6;日本;Drama films
東京物語;9.6;日本;Drama films
What Ever Happened to Baby Jane?;7.9;United States of America;Drama films
Wildcats;4;United States of America;Comedy films
Hamlet;8.5;United Kingdom of Great Britain and Northern Ireland;Drama films
Hamlet;8.5;United Kingdom of Great Britain and Northern Ireland;Drama films
Live and Let Die;5.7;United States of America;Action films
Live and Let Die;5.7;United Kingdom of Great Britain and Northern Ireland;Action films
Live and Let Die;5.7;United States of America;Action films
Live and Let Die;5.7;United Kingdom of Great Britain and Northern Ireland;Action films
The People Under the Stairs;5.9;United States of America;Comedy films
The People Under the Stairs;5.9;United States of America;Comedy films
I vitelloni;8.7;Repubblica Italiana;Drama films
I vitelloni;8.7;Italia;Comedy films
Paradise Alley;4;United States of America;Sports films
Paradise Alley;4;United States of America;Drama films
Paradise Alley;4;United States of America;Sports films
Paradise Alley;4;United States of America;Drama films
Paradise Alley;4;United States of America;Sports films
Paradise Alley;4;United States of America;Drama films
Paradise Alley;4;United States of America;Sports films
Paradise Alley;4;United States of America;Drama films
Paradise Alley;4;United States of America;Sports films
Paradise Alley;4;United States of America;Drama films
Paradise Alley;4;United States of America;Sports films
Paradise Alley;4;United States of America;Drama films
Paradise Alley;4;United States of America;Sports films
Paradise Alley;4;United States of America;Drama films
Paradise Alley;4;United States of America;Sports films
Paradise Alley;4;United States of America;Drama films
Paradise Alley;4;United States of America;Sports films
Paradise Alley;4;United States of America;Drama films
Paradise Alley;4;United States of America;Sports films
Paradise Alley;4;United States of America;Drama films
Paradise Alley;4;United States of America;Sports films
Paradise Alley;4;United States of America;Drama films
Paradise Alley;4;United States of America;Sports films
Paradise Alley;4;United States of America;Drama films
Paradise Alley;4;United States of America;Sports films
Paradise Alley;4;United States of America;Drama films
Paradise Alley;4;United States of America;Sports films
Johnny Stecchino;5.2;Italia;Comedy films
Johnny Stecchino;5.2;Repubblica Italiana;Comedy films
Johnny Stecchino;5.2;Italia;Comedy films
Johnny Stecchino;5.2;Repubblica Italiana;Comedy films
Il mostro;5.8;Italia;Comedy films
Il mostro;5.8;Repubblica Italiana;Comedy films
Il mostro;5.8;République française;Comedy films
Il mostro;5.8;Italia;Comedy films
Il mostro;5.8;Repubblica Italiana;Comedy films
Il mostro;5.8;République française;Comedy films
La vita è bella;7.6;Italia;Drama films
La vita è bella;7.6;Repubblica Italiana;Drama films
La vita è bella;7.6;Italia;Comedy films
